topic_id,topic,T/F,speecher,id,reference
1,"선관위 주최 외교안보토론회에서 홍준표 후보가 ""DJ, 노무현 정부 시절에 북한에 70억 달러의 돈을 줬다""는 주장",False,홍준표,125,"출처: [사실은] 홍준표 ""DJ·盧 정권, 북한에 70억 달러 줬다""…확인해보니"
1,"홍준표 “성완종, 참여정부서 두 번이나 사면” 사실은?",True,홍준표,122,
1,"""문재인 후보가 두번이나 해줬어요. 맨입에 해줬어요?""",False,홍준표,121,"출처: [녹취구성] 문재인 ""유죄 아니냐""…홍준표 ""성완종 사면 왜 했나"""
1,"""문재인 더불어민주당 후보가 '송민순 회고록' 관련 2007년 유엔 북한결의안 관련 입장을 정하는 과정에서 북한의 입장을 물었는지...",True,문재인,115,"출처: [팩트 체크] 文, 北에 의견 물었나 안 물었나"
1,"""안철수 국민의당 후보가 예비군 훈련을 한 번도 참석하지 않았다""는 다른 정당의 주장 검증",False,안철수,107,출처: [사실은] 안철수 예비군 불참 의혹? 병무청에 물어보니…
1,"대선 후보 TV토론 팩트체크. 홍준표 후보가 ""노무현 대통령 시절에 북에 넘어간 현물 등이 통일부 자료로 44억 달러다"" 라는 발언.",True,홍준표,118,"출처: [사실은] ""文 복지 공약 대폭 삭감"" 논란…확인해보니"
1,"유승민 ""미국이 전술핵 재배치 공식 입장 안 밝혔다"" 사실인가",False,유승민,117,
1,"""일선 공무원은  정치적 중립을 위해 정당인이 남긴 SNS 글에 '좋아요' 도 누르지 못하는 지침을 내려보내는데, 선출직 공무원들...",True,신연희,109,"출처: [사실은] 공무원, SNS 선거 관련 게시물에 '좋아요'도 못한다?"
1,"洪 ""한국, 비정규직 더 많고 직원 해고하기 세계에서 가장 어려워""",False,홍준표,108,"출처: 洪 한국,비정규직 더 많고, 세계에서 해고하기 가장 어려워"
1,"""문재인, 담뱃값 인하 입장 철회""는 사실?",False,문재인,106,
1,“홍준표 ‘(지지율) 20% 넘어’ 발언은 선거법 위반”은 사실?,True,홍준표,105,
1,"안철수 “문재인 아들, 5급 공무원에 특채”는 사실?",False,안철수,104,
1,"""문재인 민주당 대선 후보가 세월호 단식 당시 식비로 카드를 쓴 내역이 있다. 가짜 단식을 한 것 아닌가?"" 라는 국민의당의 주장",False,문재인,102,출처: [사실은] 文 세월호 '가짜 단식' 주장…사실은?
1,"""한국경영자총협회의 연차사용 촉진 권고가 투표 방해 의도"" 라는 주장과 SNS 글",False,한국경영자총협회,101,출처: [사실은] '연차휴가 사용 촉진 권고'가 투표 방해 의도?
1,"""안철수 후보 부인 김미경 교수의 채용기준 미달 문건 찾았다""는 주장. 과연 해당 문건이 김 교수 채용기준 미달 문건인지 여부",False,안철수,100,"출처: [사실은] ""김미경 교수 채용기준 미달 문건 찾았다""…따져 보니"
1,홍준표 “문재인·안철수와 3강 구도 이뤘다!” 사실은…,False,홍준표,99,출처: [팩트체크] 홍준표 “문재인·안철수와 3강 구도 이뤘다!” 사실은…
1,"“文후보, 세월호 단식 중에 식비 계속 지출…가짜 단식?”이라는 국민의당 주장은",False,국민의당,94,출처보기>
1,"""安후보 캠프가 대전현충원 참배객 내쫓았다는 뉴스는 가짜""라는 국민의 당의 주장.",False,국민의당,93,"출처: 安측, ""대전현충원서 천안함 유가족 내쫓았다는 루머 사실무근…가짜뉴스에 강력 대응할 것"""
1,"자유한국당 홍준표 대선후보가 첫날 유세에서 ""여론조사 희한하게 한다. 조사업체가 정해진 사람들에게만 반복적으로 묻고 조사한다""라며...",False,홍준표,92,출처: [사실은] 거는 사람한테만 건다?…홍준표 후보의 여론조사 발언 들여다보니
1,국민의당 안철수 후보 측은 국공립 유치원 신설을 자제할 계획인가,False,안철수,58,"출처: 안철수의 유치원 발언, 부글부글 끓는 민심"
1,"""사드 입장 올해 초부터 바꿨다""는 안철수의 말, 사실일까",True,안철수,85,"출처: [팩트체크] ""사드 입장 올해 초부터 바꿨다""는 안철수의 말, 사실일까"
1,"""19대 대선 개표기가 안철수 후보가 대주주로 있는 안랩 코코넛 회사 제품이라 공정성에 문제가 있다"" 는 의혹",False,안철수,83,출처: [사실은] '安 회사'에서 만든 대선 개표기 쓴다?…확인해 보니
1,"""안철수 후보 부인 김미경 교수 채용, 서울대가 채용계획 이전에 채용결정했다"" 는 주장",False,안철수,70,"출처: [사실은] ""安 부인, 김미경 교수 특혜 증거 찾았다"" 주장 따져보니…"
1,조원진 새누리당 대선 후보는 기탁금 3억을 내고 선거보조금 8억을 받는다?,False,조원진,81,"출처: 조원진 입당한 새누리당, 대선 후보 등록시 8억 4000만원 받는다"
1,"""노무현 정부가 세월호 유병언 빚을 탕감해 줬다"" 는 자유한국당 홍준표 후보 발언, 
""김진태, 윤상현 등 친박 의원이 안철수 ...",False,홍준표,79,출처: [사실은] 논란된 후보들의 '말말말'…사실관계 짚어보니
1,문재인 “법정노동시간 보수 정부가 불법 행정해석으로 늘려놔” 사실일까,False,문재인,78,출처: [TV토론팩트체크]문재인 “법정노동시간 보수 정부가 불법 행정해석으로 늘려놔” 사실일까
1,文 캠프 “안철수는 반값등록금을 반대한다”... 진실은?,False,문재인,77,출처: [팩트체크] 文 캠프 “안철수는 반값등록금을 반대한다”... 진실은?
1,"안철수 국민의당 대선후보가 “집권하면 장관들 사표부터 받겠다”며 차관 체제로 국무회의를 진행하겠다고 밝혔는데, 과연 차관 체제로 ...",False,안철수,67,출처: 안철수 “집권하면 장관들 사표부터 받겠다”
1,안철수 “병설유치원 교실 6천 개 확보 가능”은 사실일까?,False,안철수,75,
1,"홍준표 자유한국당 후보 ""좌파정권 10년 동안 수십조원 북한에 넘어가"" 발언 등",False,홍준표,74,
1,"문재인, ""김진태·윤상현 의원 안철수 지지"" 발언은 사실일까?",False,문재인,73,
1,"홍준표, ""노무현 정부 (재벌서) 8천억 받았다""는 사실일까?",False,홍준표,72,
1,"심상정 정의당 대선후보가 13일 문재인ㆍ안철수 후보에게 법인세 공약 관련 ""이번 공약에 증세 얘기는 아예 안 했다"" ""법인세 인상...",True,심상정,69,출처: [팩트파인더] 심상정 “문재인ㆍ안철수 ‘법인세 인상’ 소극적이다”?
1,스모그 프리 타워가 주변 미세먼지를 60% 정화한다는 주장.,False,안철수,66,"출처: 안 스모그 프리 타워, 주변 미세먼지 60% 정화"
1,"""문재인 민주당 후보 아들이 고용정보원에서 휴직 중 승진했다"" 는 의혹",False,문재인,63,"출처: [사실은] 文 후보 아들 합격한 뒤 이력서…""규정상 문제없다"""
1,"한국고용정보원이 문재인 후보 아들 채용서류 일체를 보존기한 도래 이전에 파기했고, 그것도 파기대장을 작성하지 않고 불법파기했다는 의혹.",True,문재인,60,
1,"""안철수 국민의당 후보 딸은 원정출산에 이중국적이다"" 는 주장",False,안철수,61,"출처: [사실은] ""안철수 후보 딸, 원정출산·이중국적…"" 확인해 보니"
1,"바른정당 유승민 의원은 ""문재인, 안철수 후보가 사드에 반대하다가 이제 와서 보수표를 얻기 위해 말을 바꾸고 있다""고 비판했다. ...",True,유승민,62,"출처: [팩트 체크] 유승민 “문재인·안철수, 사드 반대하다 말 바꿔” 사실일까?"
1,"유승민 “안철수, 작년 7월엔 사드 ‘국민투표’ 하자더니 이후 한·미 간 합의해 ‘어쩔 수 없다’ 말 바꿔”",True,유승민,50,"출처: 유승민 ""道지사 사퇴 꼼수 洪, 사드 말바꾼 安… 그들과 연대 못해"""
1,"문재인 ""LTE 기지국 등 통신망과 관련된 설비 투자는 이미 끝났으니 기본료는 필요 없다""",False,문재인,54,출처: 문재인 “통신비 확 줄이겠다”
1,"""대선 앞두고 퍼지고 있는 '4월 북한 폭격설'은 대선 표심에 영향을 주려는 가짜뉴스다""",True,관련인 없음,53,"출처: [사실은] '4월 27일 북폭설'?…가짜 뉴스, 누가 퍼뜨리나"
1,국민의당 안철수 후보는 '(초등학교) 병설 유치원 신설 자제' 공약을 발표했을까.,False,안철수,51,출처: 안철수 “대형 단설 유치원은 신설 자제…사립유치원 독립운영 보장”
1,"""국가 간 합의 뒤 사드 입장 변화""는 사실일까?",False,안철수,33,
1,기업 마케팅용으로 주로 활용되는 스마트폰 앱 여론조사를 선거조사에 쓰는 것이 적절.,False,관련인 없음,49,"출처: [사실은] 스마트폰 앱 여론조사, 결과 믿을 수 있을까"
1,문재인 후보 측 “안철수 딸 재산공개 거부 이유는 엉터리 해명이다”,False,문재인,48,"출처: 문재인 측 ""安 딸 재산 공개 거부, 엉터리 해명"""
1,"문재인 후보 진영의 윤관석 공보단장 “안철수 후보, 3년 전엔 통합신당 작업 때는 신당 정강에서 5·18 삭제하자더니…”",True,더불어민주당,45,출처보기>
1,안철수 측 “딸 재산공개 거부는 윤리위가 요건 판단해 허가한 것”,True,안철수,43,출처보기>
1,"유승민 “홍준표, 심야사퇴는 꼼수…‘홍준표 방지법’ 만들자”",True,유승민,42,"출처: 유승민, 경남지사 꼼수사퇴 저격…""홍준표 방지법 만들어야"""
1,"""민주당의 호남권 대선후보 경선 결과 무효표가 무려 10만여 표가 나왔다.""",False,국민의당,11,출처보기>
1,"""유승민 후보가 선거보조금 50억 원을 받은 뒤 자유한국당과 합당할 거라는 이야기가 있다. 그러면 정치적 사망이다. 제2의 이정희...",False,홍준표,26,"출처: 유승민 ""50억 먹튀 주장 명예훼손감…음해 불과"""
1,문재인캠프 영입인사의 과거 이력에 관한 주장은 사실과 다르다.,False,문재인,6,출처: [팩트체크] 문재인 캠프 '인사 검증 논란' 공방
1,文 측 “안철수 장녀 재산 공개해야”는 사실?,False,문재인,38,
1,"문재인 전 더불어민주당 대표는 공무원 일자리 공약을 내놓으며 ""소방공무원이 법정기준에 비해 1만7000명가량이 부족하다""며 ""또 ...",True,문재인,37,"출처: 문 소방관 1만7000명 부족, 지역따라 처우 달라"
1,'3D 프린터'를 '스리디 프린터' 대신 '삼디 프린터'로 읽었다고 국가 지도자 자격이 없다고 비난받는 것은 '아버지를 아버지라고...,True,문재인,36,출처: 김종인 대선출마 선언…문재인 겨냥 “국정 책임자에 무능은 죄악”
1,"문재인 더불어민주당 대선후보 선출 당일, 안희정 충남지사와 이재명 성남시장이 경선이 끝난 뒤 문 후보 지지선언을 하지 않은 것을 ...",True,문재인,31,"출처: “우리는 원팀” 문재인, 안희정ㆍ이재명 측 끌어안기 고심"
1,경남도지사직 사퇴 시기를 늦춰서 보궐선거가 없도록 하겠다는 건 '꼼수사퇴'인가?,True,홍준표,32,
1,"2006년 문재인의 민정수석실 ""노무현 대통령의 사돈이 낸 교통사고, 음주운전 아니었다"" 발표, 사실은?",False,문재인,29,"출처:  盧대통령 사돈, 음주운전 의심 사고 청와대·경찰 개입 은폐 의혹"
1,2011년 서울대 정교수 자리로 안철수 부부가 모두 채용됨. 서울대는 안철수 후보와 부인을 각각 별개로 채용했다는데 사실일까?,False,안철수,28,
1,"홍준표 자유한국당 후보가 15대 총선 때 선거법 위반으로  의원직을 잃고, 안기부 파견 검사 시절 이중으로 월급을 받았다가 국가로...",True,홍준표,27,출처보기>
1,자유한국당 대선 후보로 선출된 홍준표 후보는 선거운동을 할 수 없다.,True,홍준표,24,"출처: 홍준표, 선관위 등록 미뤄…″선거운동 못하는 대선주자″"
1,신연희 강남구청장이 대선 관련 가짜 뉴스가 담긴 글을 단톡방을 통해 유포했는데 자신은 내용은 모르고 보냈다고 주장,False,신연희,21,출처: [사실은] 신연희 '블랙리스트 필요 글'…뭔지 모르고 공유했다?
1,"자유한국당 홍준표 대선후보가 경선 토론회에서 ""민주당 문재인 경선후보는 세월호 선사인 세모그룹 파산관재인"" 이라고 발언",False,홍준표,15,"출처: [사실은] 홍준표 ""문재인이 세월호 선사 파산관재인""…따져보니"
1,"""홍준표 지사가 국회 운영위원장 시절, 판공비 일부를 집에서 쓰게 한 것은 문제다.""",True,김진태,10,"출처: 洪 ""태극기팔아 대선나왔나"", 金 ""판공비를 집에 가져가나"" | 연합뉴스"
1,"Q: 자유한국당 홍준표 경남지사가 위안부 합의에 대해 ""대통령이 되면 합의를 파기할 것""이라고 했습니다.",True,홍준표,9,"출처: 홍준표 집권하면 위안부합의 파기, 협의없이 가능"
1,세월호 희생자들이 천안함 희생자들보다 보상을 많이 받았다는 주장과 세월호 관련 법안이 국회서 어떻게 처리되고 있는지 검증,False,세월호,8,"출처: [사실은] 세월호 희생자, 천안함 때보다 보상 많이 받았다?"
1,“77%로 미군 주둔비 부담 커…일본은 50%”,False,이재명,2,"출처: 이재명 시장, ""주한 미군 주둔비 적정선에서 조정 필요"""
2,한국은행이 5만 원권 지폐 발행을 중단했다?,False,온라인 커뮤니티 이용자,2354,출처: 온라인 커뮤니티 게시글
2,"인천공항 정규직 전환, 알바로 들어와 노력 없이 정규직 대우받는다?",False,청와대 국민청원,2350,"출처: 청와대 국민청원 및 각종 언론보도, 온라인 커뮤니티 등"
2,두산중공업의 부실은 현 정부의 탈원전 때문이다?,False,언론 보도,2270,출처: 일부 언론 보도
2,국제원유가 마이너스면 국내 휘발유 공짜다,False,인터넷 커뮤니티 및 SNS,2243,
2,한국전력공사가 중국에 매각된다.,False,인터넷 커뮤니티 이용자,2199,
2,정부가 한미 환율스와프를 통화스와프로 거짓홍보했다,False,보수 유튜버,2186,"출처: 문갑식의 진짜 TV('미국 FRB는 한국과 환율 스왑, 우리는 통화 스왑? '원화'가 위험하다!')"
2,"두산重 경영난, 文정부 탈원전 정책 때문이다?",False,언론 보도,2090,출처: 일부 언론 보도
2,개인 소비자가 마스크 사재기해도 단속된다?,True,발언인 없음,2062,
2,"""정부가 국민이 낸 건강보험료로 중국인에게 공짜·할인 혜택을 주고 있다.""",False,인터넷 뉴스 댓글 이용자,2051,
2,"중국 당국이 공문을 통해 ""마늘이 예방책""이라고 권고했다?",False,유튜버 및 온라인 커뮤니티 이용자,2022,
2,월성 1호기 경제성 평가를 조작했다?,False,원자력정책연대,1998,출처: 원자력정책연대 성명서 및 발언
2,자율주행차 타면 운전면허 딸 필요 없나?,True,인터넷 댓글 이용자,1997,출처: 지난해 12월 쓴 <자율주행 레벨 4단계 셔틀버스 타보니…운전자는 시동·주차만>기사 보도 후 댓글과 인터넷 커뮤니티에 운전면허 필요성 여부 제기
2,"""산재 사고 사망자 수 감소한 이유는 불경기로 노동자 수 감소했기 때문이다""",False,인터넷 뉴스 댓글 이용자,1996,출처: 산재 사고 사망자 수 감소 관련 기사 댓글
2,영화 '블랙머니' 속 론스타 수사…대검 중수부가 사건 덮었다?,False,발언인 없음,1958,출처: 영화 '블랙머니' 내용
2,"""유니클로가 발열 내의를 나눠주니까 한국의 불매 운동이 중단됐다""",False,일본 트위터 이용자,1941,
2,서민형 안심전환대출 지원에 나랏돈 쓰지 않는다?,False,발언인 없음,1926,
2,신용카드 많이 쓰면 신용등급 올라간다?,True,인터넷 커뮤니티 이용자,1902,
2,비 오는 날 야외서 전기차 충전 해도 된다?,False,네이버 카페 이용자,1889,출처: 네이버 '전기차동호회' 카페
2,"""물가상승률이 급격히 낮아진 것은 수요 측 물가상승 압력 낮은 상황에서 농산물 및 석유류 가격 하락 등 공급 측 요인 때문이다""",True,김용범,1828,출처: 9월 3일 거시경제협의회
2,"""신용카드 리볼빙 받으면 신용등급 떨어진다""",True,온라인 커뮤니티 이용자,1827,출처: 온라인 커뮤니티 이용자 질문
2,"① 2분기 가계소득 상당히 개선됐다. 
② 고령화 탓에 분배가 나빠졌다.",False,이호승,1797,출처: 2018년 8월 25일 이호승 청와대 경제수석 브리핑
2,분양가 상한제 하면 오히려 집값이 오른다,False,언론 보도,1730,출처: 다수 언론의 문제제기
2,주52시간제 도입 이후 무리한 버스운행은 사라졌다,False,발언인 없음,1777,
2,일본 화이트리스트 제외가 국내 석유화학 산업에 타격을 준다.,False,발언인 없음,1755,
2,"""수소차의 시대는 오지 않는다""",False,엘론 머스크,1744,출처: 2015년 1월 Automotive News World Congress
2,수소 에너지는 전기만큼 저렴해질 수 있다,True,발언인 없음,1741,
2,"""일본의 탄소섬유 수출제한 조치가 국내 수소차 생산에 타격을 준다.""",False,발언인 없음,1734,
2,분양가 상한제 하면 아파트 공급이 위축된다,False,언론 보도,1731,
2,"""2030년 수소차 누적 생산량을 내수 85만대 포함 총 180만대, 2040년은 내수 290만대·수출 330만대 포함 총 620...",False,산업통상자원부,1726,출처: 1월 17일 산업통상자원부 수소경제 활성화 로드맵
2,"""한국, 일본산 불화수소 북한으로 반출했다""",False,언론 보도,1702,출처: 7월 10일자 후지TV 보도
2,"""특정 시기 에칭가스 대량발주가 이뤄졌고, 이후 한국 기업에서 행방이 묘연해졌다.""",False,일본 자민당,1697,출처: 일본 자민당 간부 발언 보도
2,작년 한국의 중위임금 대비 최저임금 비율이 65%였다,False,언론 보도,1676,출처: 일본 니혼게이자이 신문을 인용한 국내 언론 보도-1
2,"타다 프리미엄, 고급택시면허자 확보하면 운영가능하다",True,발언인 없음,1659,
2,"주류업체, 소주 도수 낮춰 원가 절감했다",True,한국소비자단체협의회,1649,출처: 한국소비자단체협의회 보도자료
2,"""미국, 캐나다, 일본, 영국, 불란서(프랑스), 벨기에, 칠레 등 수많은 선진국이 다 업종별‧지역별 차등화를 하고 있다""",False,이혜훈,1635,출처: 6월 4일자 MBC라디오 '심인보의 시선집중' 인터뷰 내용
2,5G폰이 4G폰보다 저렴하다,False,발언인 없음,1627,
2,"""게임중독 질병 코드 지정은 UN 아동권리협약 31조 위반이다""",False,게임업계,1606,출처: 게임질병코드 도입 반대를 위한 공동대책 준비위원회 성명서
2,"""수소는 가장 안전한 연료로 평가받는다""",False,정승일,1608,
2,"""국제노동기구(ILO) 핵심협약 비준 시 전교조가 자동으로 합법화된다?""",False,발언인 없음,1597,
2,"""상속세 피하려 해외이주 1년 만에 2.7배 늘었다""",False,언론 보도,1591,출처: 한국경제 보도
2,"""한국의 최저임금은 OECD 평균이다"" ?",False,한국노동사회연구소,1574,출처: 연합뉴스 등 다수의 언론 보도
2,“文 정부 들어 서울 물가 세계 1위 등극”,False,온라인 커뮤니티 이용자,1571,출처: 커뮤니티
2,"""삼겹살 가격 급등은 아프리카돼지열병(ASF) 때문이다?""",False,발언인 없음,1568,
2,"""우리 정부가 핵심협약을 비준하지 않으면 한·EU 자유무역협정(FTA) 규정에 따라 EU가 경제보복을 할 수 있다""",False,이승욱,1559,출처: 지난 3월 28일 기자 간담회에서 주장
2,국민들이 상속세 부담에 짓눌리고 있다,False,언론 보도,1541,출처: 다수 언론의 문제 제기
2,세계적으로 화폐단위 변경에 성공한 사례가 극히 드물다,False,다음뉴스 댓글 이용자,1518,출처: 다음뉴스 댓글
2,"""노르웨이 국부펀드 한국 채권 매각은 악재다?""",False,발언인 없음,1513,출처: 4월 8일 언론보도
2,서울시 청년수당은 근거 없다?,False,네이버뉴스 댓글 이용자,1465,출처: 3월 20일자 세계일보 보도
2,"""국가 신용등급이 사상 최고""",True,이낙연,1449,출처: 3월 21일 국회 대정부 질문 경제부문
2,"""내년 한국의 경제성장률은 OECD에서 1위""",False,이낙연,1448,출처: 3월 21일 국회 대정부 질문 경제부문
2,"""2월 고용지표를 전체적으로 보면 13개월 만에 취업자가 20만명대로 회복된 점은 다행"" ""그동안 계속 감소하던 숙박·음식업 취업...",False,홍남기,1435,출처: 13일 제10차 경제활력대책회의 모두발언
2,"""사교육비 폭증은 학생부종합전형(학종) 때문이다""",True,네이버뉴스 댓글 이용자,1436,출처: 매일경제 <학생부종합전형 도입후 사교육비 '폭증'> 기사 댓글란
2,유류세 내려서 미세먼지 늘어났다?,False,언론 보도,1428,출처보기>
2,"""정부의 '핀셋인상'에 따라 공시 가격이 고가 주택 위주로 인상됐다""",False,국토교통부,1423,출처보기>
2,"""한국의 노동3권은 세계 최고 수준이다""",False,한국경영자총협회,1395,출처보기>
2,"""부의 양극화와 경제적 불평등이 세계에서 가장 극심한 나라가 됐다.""",False,문재인,1377,출처: 대한민국 청와대
2,"손 쉬운 가입 '인터넷뱅킹 적금', 깨거나 수시 신용조회 시 신용등급 하락?",False,온라인 커뮤니티,1351,출처보기>
2,"수출통계 오류, 국민계정(GDP)과 국제수지(BOP) 통계간 괴리 불가피하다",False,한국은행,1329,출처: [보도해명자료] MBC의 수출통계 오류 관련 보도에 대하여 | 언론보도해명자료(상세) | 보도자료 | 커뮤니케이션 |  한국은행 홈페이지
2,"""국내 건설사들의 장기 해외건설공사 현장에서는 '독립적인 회계'를 작성하지 않는다""",False,한국은행,1349,출처: [보도해명자료] MBC의 수출통계 오류 관련 보도에 대하여 | 언론보도해명자료(상세) | 보도자료 | 커뮤니케이션 |  한국은행 홈페이지
2,"한국은행의 새 국제수지 매뉴얼, BPM6 도입으로 국민소득과 국제수지 통계간의 정합성이 높아졌다",False,발언인 없음,1348,출처: [보도참고자료] 새로운 국제수지매뉴얼(BPM6) 1단계 이행 | 보도자료(상세) | 커뮤니케이션 |  한국은행 홈페이지
2,"7월부터 新코픽스 도입해도, 대출금리 별로 안 떨어진다?",False,시중은행 관계자들,1325,"출처: 은행 ""새 코픽스 도입해도 대출금리 크게 떨어지진 않아"""
2,국민연금의 스튜어드십 코드 도입은 '연금 사회주의'?,False,언론 보도,1324,"출처: 나경원 ""스튜어드십코드 행사는 연금사회주의로 가는 징표"""
2,위례 포레자이는 4억 원짜리 로또 아파트?,False,언론 보도,1315,출처: 강남만 로또더냐… 北위례가 달아오른다
2,"상속세 때문에 창업주 일가가 회사를 포기한 '눈물의 경영권 매각' 사례, 사실일까?",False,한국경영자총협회,1310,출처보기>
2,"임대등록 안 하면, 국세청이 소득확인 불가?",False,인터넷 루머,1292,
2,"치료용 대마 의약품 허가, 국내 대마관련 기업 대박?",False,발언인 없음,1281,
2,공시지가가 인상되면 세금 폭탄?,False,언론 보도,1271,"출처: 내년도 공시지가 대폭 인상, 단독주택 '세금 폭탄' 우려"
2,미국의 최저임금이 새해 최대 44% 인상됐다,False,언론 보도,1275,
2,"""'조만간' 수출 7000억 달러를 달성 가능?""",False,홍남기,1272,출처: 기획재정부
2,직장 갑질은 법으로 막을 수 있다,False,발언인 없음,1259,출처: 직장내 괴롭힘 처벌한다…'양진호 방지법' 국회 통과
2,원전 핵폐기물만큼 태양광도 환경 오염 심각?,False,발언인 없음,1251,
2,최저임금법 시행령 개정안 수정안이 기업에 과도한 부담이 된다,False,경영계,1254,출처: 1월 1일부터 최저임금 10.9% 급등에 주휴수당까지…'이중폭탄' 터진다
2,독일 탈원전으로 전기료 폭등?,True,발언인 없음,1252,
2,'동북아 슈퍼그리드'는 에너지 종속국을 자초하는 사업이다.,False,정용기,1236,
2,전기 민영화하면 요금 인하?,False,포스코경영연구원,1234,
2,"""原電이 멸종위기를 맞았다""?",False,슈나이더,1216,"출처: ""원전, 생물로 따지면 곧 사라질 '멸종위기종'"""
2,주세법 개정으로 '4캔 1만원' 퇴출?,False,인터넷 루머,1205,
2,서울 집값은 하락 중?,True,언론 보도,1193,출처: 서울 집값 2주째 하락… 경기·인천은 '풍선효과' 상승
2,"""우리나라 법인세, 과도하게 높다""",False,손경식,1162,"출처: 한국당 찾은 손경식 한국경영자총협회장 ""법인세·상속세 낮춰야"""
2,"현대중공업, 몇년째 신입사원 안뽑았다?",False,언론 보도,1103,
2,쌀값 인상은 북한 원조 때문이다 ?,False,인터넷 루머,1083,
2,9.13 부동산대책 이후 서울 아파트 거래 늘었다,False,언론 보도,1076,출처: 규제에도 10월 서울 아파트 거래 `꾸준`
2,추석 물가가 하향 안정됐다,False,기획재정부,1047,
2,그린벨트 해제하면 집값이 내려간다?,False,발언인 없음,1032,
2,북한 전력 사정이 나아졌다.,True,발언인 없음,1030,출처: [뉴스 깊이 보기] '지난해 북한 전력 사정 호전…2014년 수준 회복 가능성'
2,“북한 도로사정이 좋지 않다.”,True,김정은,1026,"출처: 북한 도로 총 길이 남한의 25%, 간선도로 포장률은 20% 그쳐"
2,삼겹살 기름을 화력발전 대체연료로 사용할 수 있다?,True,산업통상자원부,1021,"출처: ""삼겹살 기름 등 화력발전소 대체연료로 전면 보급"""
2,부동산 대책에 '빚을 내 세금 내야 할 판',False,언론 보도,1020,출처: 집 한채 소유한 40대 “투기꾼도 아닌데 왜 세금 많이 내야하나”
2,"""취업자 수 증가폭 둔화는 생산가능인구 감소탓""?",False,장하성,1017,"출처: 장하성 실장 ""생산가능인구 급격히 감소중..고용률 상당히 견조"""
2,"인터넷전문은행 은산분리 규제, 한국만 유독 엄격?",True,최종구,1016,"출처: 최종구 ""은산분리 규제, 인터넷은행에 한해 완화해야"""
2,"불법체류 외국인, 한국에 3개월만 살면 건강보험 혜택 받는다?",False,발언인 없음,1001,
2,"전세 대출, 고소득자 지원하면 재원 부족?",True,발언인 없음,983,
2,"연소득 7000만원 이상, 고소득자?",True,발언인 없음,982,
2,우리나라의 부동산 보유세는 세계 주요국에 비해 낮은 편?,True,발언인 없음,976,
2,"청와대 공식 SNS 계정 게시물 속 경제 통계 그래프, 정확히 그려졌다?",True,청와대,970,
2,스마트팜 혁신밸리 사업으로 농작물이 과잉공급될 것이다 ?,False,전국농민총연맹,941,
2,스마트팜 혁신밸리는 대기업의 농업진출 우회도로이다 ?,False,전국농민총연맹,940,
2,다른 제조사 차량에서도 화재가 빈번한데 유독 BMW만 공격을 받고 있다,False,인터넷 루머,932,
2,CVC 규제가 대기업의 벤처투자 활성화 가로막는다?,False,재계,922,
2,문재인정부의 탈원전 정책 때문에 전력 부족,False,자유한국당,889,
2,"""일본은 주 근로시간 제한의 강제규정조차 없다""",False,강효상,903,
2,누진제로 전력수요 조절할 수 있다?,False,한국전력공사,902,
2,누진제로 저소득층 배려할 수 있다?,False,한국전력공사,899,
2,"""최저임금 보다 카드수수료가 자영업자를 더 괴롭게 하는 요인이다"" ?",False,김진표,883,출처: 김진표 “카드 수수료 1% 이하까지도 가능”… 특활비는 폐지 주장
2,아우디 A3 정말 2400만원에 살 수 있다?,False,발언인 없음,891,
2,우리나라의 내년 최저임금은 OECD 국가들 중 높은 편이다?,True,인터넷 루머,887,
2,낙지 값 급등 원인은 관세청 통관이 늦어져서다?,False,발언인 없음,886,
2,"""대부분의 선진국은 우리보다 가맹점 카드 수수료가 아주 낮다"" ?",False,김진표,884,출처: 김진표 “카드 수수료 1% 이하로 내릴 수 있다”
2,"""카드사가 이제까지 재벌 가맹점에만 수수료 특혜를 줘왔다"" ?",False,김진표,885,출처: 김진표 “카드 수수료 1% 이하로 내릴 수 있다”
2,"""돈스코이호에 금괴 200톤이 있다고 외신에서 보도했다""",False,신일그룹,882,
2,내년 최저임금이 7급 공무원 월급과 같다.,False,인터넷 루머,881,출처: <‘최저임금 8350원’ 후폭풍>최저임금 월급 174만원≒7급 공무원 초봉 178만원
2,편의점 신규점포는 기존점포 250m 내 출점하면 안 된다.,False,전국편의점가맹점협회,874,
2,"""기업만 소득이 늘었다""?",False,홍영표,867,출처: 기업만 소득 늘었다?…‘낙수효과’ 부정한 왜곡된 논리
2,배달 앱이 배달비를 유료화 했다?,False,인터넷 루머,863,
2,"""한국의 부동산 세부담은 외국에 비해 낮다""",True,김동연,862,출처: 김동연 '韓 부동산 세부담 낮다…자산 많을수록 세금 더 내야'
2,일반 소주는 증류주가 아니다?,False,인터넷 루머,860,
2,반도체 장비 수입 하락세는 불황 징조?,False,언론 보도,859,
2,기내식 없는 비행기에 도시락을 싸 가도 된다?,True,인터넷 루머,853,
2,한진 조양호 회장의 부인 이명희씨는 분노조절장애로 인한 심신미약으로 선처를 받을 수 있다?,False,발언인 없음,835,"출처: 경찰, '구속영장 기각' 이명희 '갑질' 보강조사…재소환 검토(종합)"
2,"“고용 근로자의 임금이 다 늘었고, 특히 저임금 근로자 쪽의 임금이 크게 증가했으며 근로소득의 불평등이 개선되는 등 고용의 질이 ...",False,문재인,833,출처: [전문] 2018 국가재정전략회의 문재인 대통령 모두발언
